,Url_Short,Offer_Id,Scrape_Dt,Type,Price,HP,Init_Regist,Mileage,Fuel_Type,Transmission,Dealer_Name,Dealer_PLZ,Dealer_City,Dealer_Street_House_Nr,Dealer_Telnr,Init_Regist_MY,Init_Regist_Month,Init_Regist_Year,Init_Regist_Dt,Make,Mileage_num,HP_num,Price_num,Price_per_HP
1137,https://www.autoscout24.ch/7438188,7438188,2020_03_03 02:18:51,SEAT Leon 1.6 TDI Style (Limousine),CHF 8'500.–,105 PS,4.2014,163'500 km,Diesel,Schaltgetriebe manuell,***confidential***,9056,Gais,Zwislenstrasse 37,***confidential***,4.2014,4.0,2014.0,2014-04,SEAT,163500,105,8500,81.0
1138,https://www.autoscout24.ch/6990036,6990036,2020_03_03 02:20:29,MINI 40th Anniversary (Kleinwagen),CHF 26'500.–,63 PS,7.2,23'850 km,Benzin,Schaltgetriebe manuell,***confidential***,3075,Rüfenacht,3075 Rüfenacht,***confidential***,7.2,7.0,2000.0,2000-07,MINI,23850,63,26500,420.6
1139,https://www.autoscout24.ch/7408429,7408429,2020_03_03 02:22:30,OPEL ADAM S Bluescale Limited Edition No. 002 von 100 (Limousine),CHF 14'900.–,150 PS,2.2017,42'500 km,Benzin,Schaltgetriebe manuell,***confidential***,4717,Mümliswil,4717 Mümliswil,***confidential***,2.2017,2.0,2017.0,2017-02,OPEL,42500,150,14900,99.3
1140,https://www.autoscout24.ch/7035432,7035432,2020_03_03 02:26:01,BMW 330i xDrive Coupé (Coupé),CHF 8'000.–,272 PS,1.2008,193'000 km,Benzin,Automat,***confidential***,4234,Zullwil,Winkelstrasse 330,***confidential***,1.2008,1.0,2008.0,2008-01,BMW,193000,272,8000,29.4
1141,https://www.autoscout24.ch/6891872,6891872,2020_03_03 02:29:42,MERCEDES-BENZ 230 CE (Coupé),CHF 17'990.–,136 PS,8.1982,165'900 km,Benzin,Automat,***confidential***,4552,Derendingen,Uferweg 6,***confidential***,8.1982,8.0,1982.0,1982-08,MERCEDES-BENZ,165900,136,17990,132.3
1142,https://www.autoscout24.ch/6381979,6381979,2020_03_03 02:29:55,MERCEDES-BENZ 230 E (Limousine),CHF 14'400.–,125 PS,10.1984,1 km,Benzin,Schaltgetriebe manuell,***confidential***,8488,Turbenthal,Fridtalweg 3,***confidential***,10.1984,10.0,1984.0,1984-10,MERCEDES-BENZ,1,125,14400,115.2
1143,https://www.autoscout24.ch/7308738,7308738,2020_03_03 02:32:08,BMW i3 (94Ah) Range Extender (Kleinwagen),CHF 31'500.–,170 PS,8.2017,20'700 km,Plug-in-Hybrid Benzin/Elektro,Automatisiertes Schaltgetriebe,***confidential***,5742,Kölliken,Hauptstrasse 2,***confidential***,8.2017,8.0,2017.0,2017-08,BMW,20700,170,31500,185.3
1144,https://www.autoscout24.ch/7220912,7220912,2020_03_03 02:34:03,MERCEDES-BENZ C 250 BlueTEC Avantgarde 4Matic 7G-Tronic (Kombi),CHF 21'000.–,204 PS,6.2015,99'000 km,Diesel,Automat sequentiell,***confidential***,7104,Versam,Hüschera 8,***confidential***,6.2015,6.0,2015.0,2015-06,MERCEDES-BENZ,99000,204,21000,102.9
1145,https://www.autoscout24.ch/7303744,7303744,2020_03_03 02:40:36,SKODA Kodiaq 2.0 TSI L&K 4x4 (SUV / Geländewagen),CHF 41'000.–,190 PS,6.2019,15'000 km,Benzin,Automatisiertes Schaltgetriebe,***confidential***,3006,Bern,Matterstrasse 2,***confidential***,6.2019,6.0,2019.0,2019-06,SKODA,15000,190,41000,215.8
1146,https://www.autoscout24.ch/7448406,7448406,2020_03_03 02:55:54,PORSCHE 911 Carrera (Coupé),CHF 77'900.–,285 PS,2.1996,135'000 km,Benzin,Schaltgetriebe manuell,***confidential***,5312,Döttingen,5312 Döttingen,***confidential***,2.1996,2.0,1996.0,1996-02,PORSCHE,135000,285,77900,273.3
1147,https://www.autoscout24.ch/7418649,7418649,2020_03_03 02:56:04,PORSCHE 911 Carrera (Coupé),CHF 28'000.–,325 PS,4.2004,141'000 km,Benzin,Schaltgetriebe manuell,***confidential***,8005,Zürich,Luisenstrasse 34,***confidential***,4.2004,4.0,2004.0,2004-04,PORSCHE,141000,325,28000,86.2
1148,https://www.autoscout24.ch/7369100,7369100,2020_03_03 02:56:19,PORSCHE 911 Carrera (Coupé),CHF 50'997.–,345 PS,2.2009,64'000 km,Benzin,Schaltgetriebe manuell,***confidential***,8802,Kilchberg,Im Breitloo 6,***confidential***,2.2009,2.0,2009.0,2009-02,PORSCHE,64000,345,50997,147.8
1149,https://www.autoscout24.ch/7387562,7387562,2020_03_03 03:08:17,FERRARI F360 Modena Berlinetta (Coupé),CHF 53'800.–,400 PS,10.2,45'800 km,Benzin,Automatisiertes Schaltgetriebe,***confidential***,8041,Zurich,8041 Zurich,***confidential***,10.2,10.0,2000.0,2000-10,FERRARI,45800,400,53800,134.5
1150,https://www.autoscout24.ch/7452320,7452320,2020_03_03 03:09:31,SKODA Octavia Combi 1.8 TSI Elegance (Kombi),CHF 7'200.–,160 PS,3.2012,99'000 km,Benzin,Schaltgetriebe manuell,***confidential***,5417,Untersiggenthal,Oberrütiweg 10,***confidential***,3.2012,3.0,2012.0,2012-03,SKODA,99000,160,7200,45.0
1151,https://www.autoscout24.ch/7451798,7451798,2020_03_03 03:12:43,MAZDA MX-5 SKYACTIV-G 160 Revolution (Cabriolet),CHF 21'000.–,160 PS,4.2016,13'700 km,Benzin,Schaltgetriebe manuell,***confidential***,8192,Glattfelden,Emmerhofstrasse 8,***confidential***,4.2016,4.0,2016.0,2016-04,MAZDA,13700,160,21000,131.2
1152,https://www.autoscout24.ch/7406795,7406795,2020_03_03 03:13:23,FORD Kuga 2.0 TDCi Titanium 4WD PowerShift (SUV / Geländewagen),CHF 19'800.–,150 PS,4.2016,62'000 km,Diesel,Automatisiertes Schaltgetriebe,***confidential***,8580,Amriswil,Bahnhofstrasse 34,***confidential***,4.2016,4.0,2016.0,2016-04,FORD,62000,150,19800,132.0
1153,https://www.autoscout24.ch/7348569,7348569,2020_03_03 03:17:34,MERCEDES-BENZ ML 280 CDI 4Matic 7G-Tronic (SUV / Geländewagen),CHF 7'000.–,190 PS,3.2008,210'000 km,Diesel,Automat sequentiell,***confidential***,8820,WADENSVILL,BLUMENSTRASSE 1,***confidential***,3.2008,3.0,2008.0,2008-03,MERCEDES-BENZ,210000,190,7000,36.8
1154,https://www.autoscout24.ch/6152349,6152349,2020_03_03 03:17:46,MERCEDES-BENZ ML 280 CDI 4Matic 7G-Tronic (SUV / Geländewagen),CHF 12'000.–,190 PS,11.2007,140'000 km,Diesel,Automat sequentiell,***confidential***,6900,Paradiso,6900 Paradiso,***confidential***,11.2007,11.0,2007.0,2007-11,MERCEDES-BENZ,140000,190,12000,63.2
1155,https://www.autoscout24.ch/7432824,7432824,2020_03_03 03:18:29,MITSUBISHI ASX 1.8 DID Sport 4WD (SUV / Geländewagen),CHF 13'850.–,150 PS,2.2015,58'080 km,Diesel,Schaltgetriebe manuell,***confidential***,1247,Anières,Route de Chevrens 129,***confidential***,2.2015,2.0,2015.0,2015-02,MITSUBISHI,58080,150,13850,92.3
1156,https://www.autoscout24.ch/7253527,7253527,2020_03_03 03:20:43,ALFA ROMEO MiTo 1.4 TB Distinctive (Kleinwagen),CHF 8'500.–,190 PS,1.2009,36'000 km,Benzin,Schaltgetriebe manuell,***confidential***,8955,Oetwil an der Limmat,Dorfstrasse 2b,***confidential***,1.2009,1.0,2009.0,2009-01,ALFA,36000,190,8500,44.7
1157,https://www.autoscout24.ch/7394549,7394549,2020_03_03 03:22:27,AUDI A6 Avant 3.0 TDI V6 quattro S-tronic (Kombi),CHF 15'650.–,245 PS,12.2011,236'000 km,Diesel,Automatisiertes Schaltgetriebe,***confidential***,8570,Weinfelden,Dufoursrtasse 4,***confidential***,12.2011,12.0,2011.0,2011-12,AUDI,236000,245,15650,63.9
1158,https://www.autoscout24.ch/7452305,7452305,2020_03_03 03:26:50,AUDI SQ5 3.0 TDI quattro tiptronic (SUV / Geländewagen),CHF 35'900.–,313 PS,3.2015,53'000 km,Diesel,Automat sequentiell,***confidential***,1227,Carouge,1227 Carouge,***confidential***,3.2015,3.0,2015.0,2015-03,AUDI,53000,313,35900,114.7
1159,https://www.autoscout24.ch/7448945,7448945,2020_03_03 03:26:53,AUDI SQ5 3.0 TDI quattro tiptronic (SUV / Geländewagen),CHF 29'500.–,313 PS,4.2014,97'000 km,Diesel,Automat sequentiell,***confidential***,1530,Payerne,Impasse des Iris 31,***confidential***,4.2014,4.0,2014.0,2014-04,AUDI,97000,313,29500,94.2
1160,https://www.autoscout24.ch/7435899,7435899,2020_03_03 03:27:06,AUDI SQ5 3.0 TDI quattro tiptronic (SUV / Geländewagen),CHF 28'000.–,313 PS,5.2013,125'000 km,Diesel,Automat sequentiell,***confidential***,8152,Glattbrugg,Oberhauserstrasse 3,***confidential***,5.2013,5.0,2013.0,2013-05,AUDI,125000,313,28000,89.5
1161,https://www.autoscout24.ch/7426504,7426504,2020_03_03 03:27:12,AUDI SQ5 3.0 TDI quattro tiptronic (SUV / Geländewagen),CHF 38'500.–,326 PS,4.2016,88'000 km,Diesel,Automat sequentiell,***confidential***,3147,Mittelhäusern,Strassweisweg 22,***confidential***,4.2016,4.0,2016.0,2016-04,AUDI,88000,326,38500,118.1
1162,https://www.autoscout24.ch/7419430,7419430,2020_03_03 03:27:19,AUDI SQ5 3.0 TDI quattro tiptronic (SUV / Geländewagen),CHF 35'000.–,313 PS,8.2015,80'000 km,Diesel,Automat sequentiell,***confidential***,1971,Grimisuat,Route des Fauchards 4,***confidential***,8.2015,8.0,2015.0,2015-08,AUDI,80000,313,35000,111.8
1163,https://www.autoscout24.ch/7328457,7328457,2020_03_03 03:27:57,BMW 320d GT xDrive Modern Line Steptronic (Limousine),CHF 25'000.–,184 PS,11.2013,75'000 km,Diesel,Automat sequentiell,***confidential***,9435,Heerbrugg,Nefenstrasse,***confidential***,11.2013,11.0,2013.0,2013-11,BMW,75000,184,25000,135.9
1164,https://www.autoscout24.ch/7467501,7467501,2020_03_03 03:30:06,MERCEDES-BENZ C 180 Coupé MyStar 7G-Tronic (Coupé),CHF 14'800.–,156 PS,9.2011,66'648 km,Benzin,Automat sequentiell,***confidential***,4912,Aarwangen,4912 Aarwangen,***confidential***,9.2011,9.0,2011.0,2011-09,MERCEDES-BENZ,66648,156,14800,94.9
1165,https://www.autoscout24.ch/7319170,7319170,2020_03_03 03:32:39,SKODA Octavia Combi 2.0 TDI Style 4x4 (Kombi),CHF 23'000.–,184 PS,7.2018,40'000 km,Diesel,Automatisiertes Schaltgetriebe,***confidential***,9555,Tobel,Komturei 2,***confidential***,7.2018,7.0,2018.0,2018-07,SKODA,40000,184,23000,125.0
1166,https://www.autoscout24.ch/7211771,7211771,2020_03_03 03:32:53,SKODA Octavia Combi 2.0 TDI Style 4x4 (Kombi),CHF 19'750.–,150 PS,2.2016,55'000 km,Diesel,Schaltgetriebe manuell,***confidential***,6003,Luzern,6003 Luzern,***confidential***,2.2016,2.0,2016.0,2016-02,SKODA,55000,150,19750,131.7
1167,https://www.autoscout24.ch/7441802,7441802,2020_03_03 03:33:33,PORSCHE Cayenne S (SUV / Geländewagen),CHF 6'990.–,340 PS,5.2006,258'000 km,Benzin,Automat,***confidential***,4665,Oftringen,Zürichstrasse 20,***confidential***,5.2006,5.0,2006.0,2006-05,PORSCHE,258000,340,6990,20.6
1168,https://www.autoscout24.ch/7452190,7452190,2020_03_03 03:34:44,PEUGEOT 508 2.0 HDI Active (Limousine),CHF 8'500.–,140 PS,4.2011,160'000 km,Diesel,Schaltgetriebe manuell,***confidential***,1201,Genève,"Jean-Jaquet, 3",***confidential***,4.2011,4.0,2011.0,2011-04,PEUGEOT,160000,140,8500,60.7
1169,https://www.autoscout24.ch/6475241,6475241,2020_03_03 03:38:20,LAND ROVER Range Rover Sport 4.4 SDV8 HSE Automatic (SUV / Geländewagen),CHF 38'899.–,340 PS,7.2015,130'000 km,Diesel,Automat sequentiell,***confidential***,1224,GE,1224 GE,***confidential***,7.2015,7.0,2015.0,2015-07,LAND,130000,340,38899,114.4
1170,https://www.autoscout24.ch/7428955,7428955,2020_03_03 03:40:16,TOYOTA Aygo 1.0 Linea Luna Red Multimode (Kleinwagen),CHF 4'750.–,68 PS,9.201,131'000 km,Benzin,Automatisiertes Schaltgetriebe,***confidential***,5443,Niederrohrdorf,5443 Niederrohrdorf,***confidential***,9.201,9.0,2010.0,2010-09,TOYOTA,131000,68,4750,69.9
1171,https://www.autoscout24.ch/7439929,7439929,2020_03_03 03:43:13,TOYOTA Previa 2.0 D4D Linea Luna (Kompaktvan / Minivan),CHF 1'000.–,116 PS,5.2002,190'000 km,Diesel,Schaltgetriebe manuell,***confidential***,3176,Neuenegg,Buchli 176,***confidential***,5.2002,5.0,2002.0,2002-05,TOYOTA,190000,116,1000,8.6
1172,https://www.autoscout24.ch/7448862,7448862,2020_03_03 03:45:06,PEUGEOT 207 1.6 16V XS (Kleinwagen),CHF 3'250.–,110 PS,3.2007,154'969 km,Benzin,Schaltgetriebe manuell,***confidential***,3454,Sumiswald,Neuegg,***confidential***,3.2007,3.0,2007.0,2007-03,PEUGEOT,154969,110,3250,29.5
1173,https://www.autoscout24.ch/7390040,7390040,2020_03_03 03:45:21,PEUGEOT 207 1.6 16V XS Premium (Kleinwagen),CHF 3'950.–,110 PS,3.2006,49'200 km,Benzin,Schaltgetriebe manuell,***confidential***,1245,Collonge-Bellerive,17 chemin des Ramiers,***confidential***,3.2006,3.0,2006.0,2006-03,PEUGEOT,49200,110,3950,35.9
1174,https://www.autoscout24.ch/7353365,7353365,2020_03_03 03:49:19,CITROEN C4 GRAND PICASSO 1.6 HDI (Limousine),CHF 8'000.–,109 PS,1.2011,71'000 km,Diesel,Schaltgetriebe,***confidential***,1220,Les Avanchets,"Grand-Bay, 7",***confidential***,1.2011,1.0,2011.0,2011-01,CITROEN,71000,109,8000,73.4
1175,https://www.autoscout24.ch/7438388,7438388,2020_03_03 03:52:39,VW Polo 1.2 TSI BMT Comfortline (Kleinwagen),CHF 12'000.–,90 PS,2.2016,45'000 km,Benzin,Schaltgetriebe manuell,***confidential***,6017,Ruswil,Wolhuserstrasse 40,***confidential***,2.2016,2.0,2016.0,2016-02,VW,45000,90,12000,133.3
1176,https://www.autoscout24.ch/7429069,7429069,2020_03_03 03:52:44,VW Polo 1.2 TSI BMT Comfortline (Kleinwagen),CHF 8'800.–,90 PS,6.2014,90'000 km,Benzin,Schaltgetriebe manuell,***confidential***,8620,Wetzikon,Weberweg 5,***confidential***,6.2014,6.0,2014.0,2014-06,VW,90000,90,8800,97.8
1177,https://www.autoscout24.ch/7427667,7427667,2020_03_03 03:52:46,VW Polo 1.2 TSI BMT Comfortline (Kleinwagen),CHF 11'990.–,110 PS,4.2014,58'000 km,Benzin,Schaltgetriebe manuell,***confidential***,6060,Sarnen,6060 Sarnen,***confidential***,4.2014,4.0,2014.0,2014-04,VW,58000,110,11990,109.0
1178,https://www.autoscout24.ch/6699646,6699646,2020_03_03 03:58:08,CHEVROLET Silverado 1500 Hybrid 4x4 (Pick-up),CHF 19'900.–,339 PS,9.2009,128'356 km,Hybrid Benzin/Elektro,Automatik-Getriebe,***confidential***,8304,Wallisellen,Klotenerstrasse 1,***confidential***,9.2009,9.0,2009.0,2009-09,CHEVROLET,128356,339,19900,58.7
1179,https://www.autoscout24.ch/7470175,7470175,2020_03_03 03:58:50,VOLVO V40 T4 (Kombi),CHF 2'750.–,200 PS,9.2001,208'000 km,Benzin,Automat,***confidential***,5442,Fislisbach,Schönbühlstrasse 27,***confidential***,9.2001,9.0,2001.0,2001-09,VOLVO,208000,200,2750,13.8
1180,https://www.autoscout24.ch/7445094,7445094,2020_03_03 03:58:53,VOLVO V40 T4 (Limousine),CHF 14'000.–,180 PS,3.2014,110'000 km,Benzin,Schaltgetriebe manuell,***confidential***,1636,Broc,Route de Montsalvens 25,***confidential***,3.2014,3.0,2014.0,2014-03,VOLVO,110000,180,14000,77.8
1181,https://www.autoscout24.ch/5095973,5095973,2020_03_03 04:01:10,OPEL Zafira 2.0i 16V T First Edition (Kompaktvan / Minivan),CHF 5'500.–,200 PS,10.2005,107'277 km,Benzin,Schaltgetriebe manuell,***confidential***,1700,Fribourg,Rue de la Neuveville 18,***confidential***,10.2005,10.0,2005.0,2005-10,OPEL,107277,200,5500,27.5
1182,https://www.autoscout24.ch/7435245,7435245,2020_03_03 04:03:35,BMW M5 (Limousine),CHF 21'500.–,517 PS,12.2008,158'000 km,Benzin,Automatisiertes Schaltgetriebe,***confidential***,2542,Pieterlen,2542 Pieterlen,***confidential***,12.2008,12.0,2008.0,2008-12,BMW,158000,517,21500,41.6
1183,https://www.autoscout24.ch/7412938,7412938,2020_03_03 04:03:42,BMW M5 (Limousine),CHF 19'900.–,400 PS,11.1999,179'000 km,Benzin,Schaltgetriebe manuell,***confidential***,8280,Kreuzlingen,Maurerstrasse 4,***confidential***,11.1999,11.0,1999.0,1999-11,BMW,179000,400,19900,49.8
1184,https://www.autoscout24.ch/7447275,7447275,2020_03_03 04:06:32,FORD Fiesta 1.25 16V Trend+ (Kleinwagen),CHF 4'900.–,82 PS,11.2012,160'200 km,Benzin,Schaltgetriebe manuell,***confidential***,4938,Rohrbach,Walke 3,***confidential***,11.2012,11.0,2012.0,2012-11,FORD,160200,82,4900,59.8
1185,https://www.autoscout24.ch/7388208,7388208,2020_03_03 04:12:50,AUDI Q2 2.0 TFSI sport quattro S-tronic (SUV / Geländewagen),CHF 32'900.–,190 PS,11.2017,55'900 km,Benzin,Automatisiertes Schaltgetriebe,***confidential***,8807,Freienbach,Wiesenstrasse 21,***confidential***,11.2017,11.0,2017.0,2017-11,AUDI,55900,190,32900,173.2
1186,https://www.autoscout24.ch/7431951,7431951,2020_03_03 04:15:18,AUDI RS3 Sportback 2.5 TFSI quattro S-tronic (Limousine),CHF 27'900.–,340 PS,8.2011,93'000 km,Benzin,Automatisiertes Schaltgetriebe,***confidential***,1633,Marsens,1633 Marsens,***confidential***,8.2011,8.0,2011.0,2011-08,AUDI,93000,340,27900,82.1
1187,https://www.autoscout24.ch/7422656,7422656,2020_03_03 04:15:21,AUDI RS3 Sportback 2.5 TFSI quattro S-tronic (Limousine),CHF 20'900.–,340 PS,6.2012,137'000 km,Benzin,Automatisiertes Schaltgetriebe,***confidential***,2206,Les Geneveys-sur-Coffrane,Route de Mont-Racine 2,***confidential***,6.2012,6.0,2012.0,2012-06,AUDI,137000,340,20900,61.5
1188,https://www.autoscout24.ch/7384494,7384494,2020_03_03 04:15:38,AUDI RS3 Sportback 2.5 TFSI quattro S-tronic (Limousine),CHF 22'000.–,340 PS,8.2011,96'000 km,Benzin,Automatisiertes Schaltgetriebe,***confidential***,8152,Opfikon,Ringstrasse 3,***confidential***,8.2011,8.0,2011.0,2011-08,AUDI,96000,340,22000,64.7
1189,https://www.autoscout24.ch/7346725,7346725,2020_03_03 04:15:43,AUDI RS3 Sportback 2.5 TFSI quattro S-tronic (Limousine),CHF 25'000.–,340 PS,4.2012,100'365 km,Benzin,Automatisiertes Schaltgetriebe,***confidential***,6102,Malters,Werkstrasse 12,***confidential***,4.2012,4.0,2012.0,2012-04,AUDI,100365,340,25000,73.5
1190,https://www.autoscout24.ch/7273486,7273486,2020_03_03 04:15:48,AUDI RS3 Sportback 2.5 TFSI quattro S-tronic (Limousine),CHF 23'500.–,340 PS,9.2011,117'029 km,Benzin,Automatisiertes Schaltgetriebe,***confidential***,3993,Grengiols,Elsenmatte 4,***confidential***,9.2011,9.0,2011.0,2011-09,AUDI,117029,340,23500,69.1
1191,https://www.autoscout24.ch/7427735,7427735,2020_03_03 04:16:43,SEAT Ateca 2.0 TSI Cupra 4Drive DSG (SUV / Geländewagen),CHF 46'999.–,350 PS,8.2019,4'500 km,Benzin,Automatisiertes Schaltgetriebe,***confidential***,4106,Therwil,4106 Therwil,***confidential***,8.2019,8.0,2019.0,2019-08,SEAT,4500,350,46999,134.3
1192,https://www.autoscout24.ch/7466740,7466740,2020_03_03 04:26:14,PEUGEOT 508 RXH 2.0 HDI Hybrid4 ETG6 (Kombi),CHF 15'900.–,200 PS,2.2015,103'000 km,Voll-Hybrid Diesel/Elektro,Automatisiertes Schaltgetriebe,***confidential***,3019,Bern,Bottigenstrasse 217,***confidential***,2.2015,2.0,2015.0,2015-02,PEUGEOT,103000,200,15900,79.5
1193,https://www.autoscout24.ch/7233976,7233976,2020_03_03 04:26:58,CITROEN MEHARI embrayage centrifuge (Kleinwagen),CHF 18'850.–,29 PS,9.1973,73'000 km,Benzin,Schaltgetriebe manuell,***confidential***,3968,Veyras,Vieux.Village 16,***confidential***,9.1973,9.0,1973.0,1973-09,CITROEN,73000,29,18850,650.0
1194,https://www.autoscout24.ch/7433459,7433459,2020_03_03 04:29:55,SEAT Ibiza 1.4 Style (Kombi),CHF 6'500.–,85 PS,2.2012,141'000 km,Benzin,Schaltgetriebe manuell,***confidential***,1066,epalinges,Chemin des croisettes,***confidential***,2.2012,2.0,2012.0,2012-02,SEAT,141000,85,6500,76.5
1195,https://www.autoscout24.ch/7451005,7451005,2020_03_03 04:31:06,BMW 325i (Limousine),CHF 22'000.–,170 PS,5.1987,135'000 km,Benzin,Schaltgetriebe manuell,***confidential***,1957,Ardon,Rue des Carros 5,***confidential***,5.1987,5.0,1987.0,1987-05,BMW,135000,170,22000,129.4
1196,https://www.autoscout24.ch/7318093,7318093,2020_03_03 04:33:00,BMW X6M Steptronic (SUV / Geländewagen),CHF 64'900.–,575 PS,8.2015,54'000 km,Benzin,Automat sequentiell,***confidential***,4132,Muttenz,Eptingerstrasse,***confidential***,8.2015,8.0,2015.0,2015-08,BMW,54000,575,64900,112.9
1197,https://www.autoscout24.ch/7391498,7391498,2020_03_03 04:36:51,SMART fortwo pulse (Cabriolet),CHF 3'000.–,61 PS,8.2003,108'000 km,Benzin,Schaltgetriebe sequentiell,***confidential***,8048,Zürich,Rautistrasse 345,***confidential***,8.2003,8.0,2003.0,2003-08,SMART,108000,61,3000,49.2
1198,https://www.autoscout24.ch/7443847,7443847,2020_03_03 04:37:46,AUDI TTS Coupé 2.0 TFSI quattro (Coupé),CHF 13'490.–,272 PS,11.2008,175'000 km,Benzin,Schaltgetriebe manuell,***confidential***,8800,Thalwil,Berhaldenstrasse 11,***confidential***,11.2008,11.0,2008.0,2008-11,AUDI,175000,272,13490,49.6
1199,https://www.autoscout24.ch/7408338,7408338,2020_03_03 04:37:51,AUDI TTS Coupé 2.0 TFSI quattro (Coupé),CHF 13'900.–,272 PS,4.2009,140'000 km,Benzin,Schaltgetriebe manuell,***confidential***,1162,St Prex,Rte de Rolle,***confidential***,4.2009,4.0,2009.0,2009-04,AUDI,140000,272,13900,51.1
1200,https://www.autoscout24.ch/7328239,7328239,2020_03_03 04:37:53,AUDI TTS Coupé 2.0 TFSI quattro (Coupé),CHF 19'500.–,272 PS,8.2011,93'000 km,Benzin,Schaltgetriebe manuell,***confidential***,1092,Belmont-sur-Lausanne,1092 Belmont-sur-Lausanne,***confidential***,8.2011,8.0,2011.0,2011-08,AUDI,93000,272,19500,71.7
1201,https://www.autoscout24.ch/7461165,7461165,2020_03_03 04:38:02,AUDI TTS Coupé 2.0 TFSI quattro S-tronic (Coupé),CHF 19'800.–,272 PS,10.2008,81'320 km,Benzin,Automatisiertes Schaltgetriebe,***confidential***,3250,Lyss,Juraweg 5,***confidential***,10.2008,10.0,2008.0,2008-10,AUDI,81320,272,19800,72.8
1202,https://www.autoscout24.ch/7403717,7403717,2020_03_03 04:38:14,AUDI TTS Coupé 2.0 TFSI quattro S-tronic (Coupé),CHF 37'000.–,310 PS,10.2015,51'000 km,Benzin,Automatisiertes Schaltgetriebe,***confidential***,3186,Düdingen,3186 Düdingen,***confidential***,10.2015,10.0,2015.0,2015-10,AUDI,51000,310,37000,119.4
1203,https://www.autoscout24.ch/7426650,7426650,2020_03_03 04:42:02,SKODA Octavia Combi 2.0 TDI RS 4x4 DSG (Kombi),CHF 29'990.–,184 PS,8.2017,21'500 km,Diesel,Automatisiertes Schaltgetriebe,***confidential***,8004,Zürich,Erismannstrasse 38,***confidential***,8.2017,8.0,2017.0,2017-08,SKODA,21500,184,29990,163.0
1204,https://www.autoscout24.ch/7417194,7417194,2020_03_03 04:42:07,SKODA Octavia Combi 2.0 TDI RS 4x4 DSG (Kombi),CHF 23'900.–,184 PS,6.2016,87'000 km,Diesel,Automatisiertes Schaltgetriebe,***confidential***,3072,Ostermundigen,Tägetlistrasse 16,***confidential***,6.2016,6.0,2016.0,2016-06,SKODA,87000,184,23900,129.9
1205,https://www.autoscout24.ch/7212569,7212569,2020_03_03 04:46:29,AUDI R8 Coupé 4.2 (Coupé),CHF 99'900.–,420 PS,5.2008,70'000 km,Benzin,Schaltgetriebe manuell,***confidential***,8134,Adliswil,8134 Adliswil,***confidential***,5.2008,5.0,2008.0,2008-05,AUDI,70000,420,99900,237.9
1206,https://www.autoscout24.ch/7441996,7441996,2020_03_03 04:47:15,PEUGEOT 308 SW 1.6 16V Turbo Millesim 200 Automatic (Kombi),CHF 6'500.–,156 PS,11.2011,65'100 km,Benzin,Automat sequentiell,***confidential***,4416,bubendorf,gyrhaldenweg 5,***confidential***,11.2011,11.0,2011.0,2011-11,PEUGEOT,65100,156,6500,41.7
1207,https://www.autoscout24.ch/7438393,7438393,2020_03_03 04:50:11,BMW 320i (Limousine),CHF 8'499.–,150 PS,4.2008,138'500 km,Benzin,Schaltgetriebe manuell,***confidential***,9470,Buchs,9470 Buchs,***confidential***,4.2008,4.0,2008.0,2008-04,BMW,138500,150,8499,56.7
1208,https://www.autoscout24.ch/6219286,6219286,2020_03_03 04:52:26,MERCEDES-BENZ E 220 d AMG Line 4Matic 9G-Tronic (Limousine),CHF 51'900.–,194 PS,6.2017,14'500 km,Diesel,Automat sequentiell,***confidential***,1202,Geneva,Rues des Asters 11,***confidential***,6.2017,6.0,2017.0,2017-06,MERCEDES-BENZ,14500,194,51900,267.5
1209,https://www.autoscout24.ch/7448950,7448950,2020_03_03 04:53:05,MERCEDES-BENZ Sprinter 313 CDI (Bus),CHF 7'900.–,129 PS,2.2001,145'000 km,Diesel,Automatisiertes Schaltgetriebe,***confidential***,9245,Oberbüren,9245 Oberbüren,***confidential***,2.2001,2.0,2001.0,2001-02,MERCEDES-BENZ,145000,129,7900,61.2
1210,https://www.autoscout24.ch/7323679,7323679,2020_03_03 04:53:33,MERCEDES-BENZ Sprinter 316 VIP (Kompaktvan / Minivan),CHF 109'000.–,163 PS,2.2019,20'000 km,Diesel,Automatik-Getriebe,***confidential***,8706,Zürich,8706 Zürich,***confidential***,2.2019,2.0,2019.0,2019-02,MERCEDES-BENZ,20000,163,109000,668.7
1211,https://www.autoscout24.ch/7433333,7433333,2020_03_03 04:56:00,JAGUAR X-Type Estate 2.2D Sovereign Automatic (Kombi),CHF 4'200.–,146 PS,3.2008,180'000 km,Diesel,Automat sequentiell,***confidential***,4102,Binnigen,4102 Binnigen,***confidential***,3.2008,3.0,2008.0,2008-03,JAGUAR,180000,146,4200,28.8
1212,https://www.autoscout24.ch/7424699,7424699,2020_03_03 04:56:23,JAGUAR X-Type Estate 3.0 V6 Traction4 Sport (Kombi),CHF 4'990.–,231 PS,5.2006,228'500 km,Benzin,Automat,***confidential***,2513,Twann,2513 Twann,***confidential***,5.2006,5.0,2006.0,2006-05,JAGUAR,228500,231,4990,21.6
