web-scraper-order,web-scraper-start-url,rooms_area_price_raw,address_raw,price_raw,description_raw,text_raw
"1693998224-124","https://www.immoscout24.ch/de/immobilien/mieten/kanton-zuerich?pn=37","7 Zimmer, 115 m², CHF 3500.—","Im Gsteig 9, 8712 Stäfa, ZH","CHF 3500.—","«Attraktive 7-Zimmer-Wohnung mit renoviertem Altbau-Charme und herrlicher Aussicht»","7 Zimmer, 115 m², CHF 3500.—Im Gsteig 9, 8712 Stäfa, ZH«Attraktive 7-Zimmer-Wohnung mit renoviertem Altbau-Charme und herrlicher Aussicht»Wir freuen uns, Ihnen diese grosszügige 7-Zimmer-Wohnung in einem renovierten Altbau präsentieren zu dürfen. Das Objekt besticht nicht nur durch seinen klassischen Charme, sondern auch durch moderne Annehmlichkeiten und eine erstklassige Lage. Die Wohnung verfügt über eine brandneue Küche, in der Sie Ihre kulinarischen Kreationen zaubern können. Ein Gartensitzplatz steht Ihnen zur Verfügung, um die frische Luft und die grüne Umgebung in vollen Zügen zu geniessen. Darüber hinaus bietet Ihnen ein privater Grillplatz die Möglichkeit, gesellige Abe"
"1693998224-125","https://www.immoscout24.ch/de/immobilien/mieten/kanton-zuerich?pn=37","6,5 Zimmer, 143 m², CHF 3500.—","Hirschweg 9, 8405 Winterthur, ZH","CHF 3500.—","«Familiäres wohlfühlen an zentraler und ruhiger Lage»","6,5 Zimmer, 143 m², CHF 3500.—Hirschweg 9, 8405 Winterthur, ZH«Familiäres wohlfühlen an zentraler und ruhiger Lage»Dieses wunderschöne Doppeleinfamilienhaus liegt an einer privaten Strasse unweit vom Bahnhof Seen. Das Erdgeschoss verfügt über ein grosszügiges Wohnzimmer mit Cheminée und genug Platz für einen ordentlichen Esstisch, auf dem eine grosse Familie sich aus der teilweise erneuerten Küche verwöhnen lassen kann.Zudem hat es im Erdgeschoss auch ein weiteres Zimmer, welches entweder als Alterszimmer für ältere Generationen oder super als Büro eignet sowie ein Gäste-WC.Im Obergeschoss verfügt das Haus über vier weitere Schlafzimmer und ein Badezimmer."
"1693998224-126","https://www.immoscout24.ch/de/immobilien/mieten/kanton-zuerich?pn=37","4,5 Zimmer, 133 m², CHF 2000.—","Neunfornerstrasse 4, 8479 Altikon, ZH","CHF 2000.—","«Gemütliche 4.5-Zimmer Wohnung in Altikon mit Garage und Balkon»","4,5 Zimmer, 133 m², CHF 2000.—Neunfornerstrasse 4, 8479 Altikon, ZH«Gemütliche 4.5-Zimmer Wohnung in Altikon mit Garage und Balkon»Wir bieten Ihnen eine charmante 4.5-Zimmer Wohnung in Altikon, die sich in einem ruhigen Reihenhaus befindet. Die Wohnung verfügt über eine eigene Garage, eine praktische Waschküche sowie 2 Badezimmer für Ihren Komfort. Zusätzlich bietet Ihnen ein sonniger Balkon die Möglichkeit, entspannte Momente im Freien zu geniessen. Die 4.5-Zimmer Wohnung ist ideal für Singles, Paare oder kleine Familien, die eine gemütliche und gut gelegene Bleibe suchen. Die Umgebung von Altikon bietet eine friedliche Atmosphäre und ermöglicht zugleich eine gute Anbindu"
"1693998224-127","https://www.immoscout24.ch/de/immobilien/mieten/kanton-zuerich?pn=37","3,5 Zimmer, 74 m², CHF 1989.—","Binzstr. 41, 8620 Wetzikon ZH, ZH","CHF 1989.—","«Schöne Wohnung im Zentrum von Wetzikon!»","3,5 Zimmer, 74 m², CHF 1989.—Binzstr. 41, 8620 Wetzikon ZH, ZH«Schöne Wohnung im Zentrum von Wetzikon!»Die 3.5 Zimmer Wohnung hat folgende Vorzüge:- Wohn- und Schlafräume sowie Korridor in Parkett- Moderne Küche Grantiabdeckung inkl. Glaskeramikherd und Geschirrspüler- Bad/Dusche/WC mit keramischen Platten- Waschmaschine und Tumbler - sonniger grosser Balkon (24 m²)- Bodenheizungel- Mit Lift- Zentaler Standort- Diverse Einkaufsmöglichkeiten in der Nähe- Bahnhof Kempten Wetzikon in Fussdistanz Einstellplatz kann ab CHF 130.00 dazu gemietet werdenDie Bilder zeigen den Standard.Anbieter kontaktierenKontaktieren"
"1693998224-128","https://www.immoscout24.ch/de/immobilien/mieten/kanton-zuerich?pn=37","4,5 Zimmer, 133 m², CHF 2450.—","Müliwiesstrasse 71, 8487 Zell ZH, ZH","CHF 2450.—","«Maisonettewohnung im Naherholungsgebiet»","4,5 Zimmer, 133 m², CHF 2450.—Müliwiesstrasse 71, 8487 Zell ZH, ZH«Maisonettewohnung im Naherholungsgebiet»Wir vermieten per 01. November 2023 oder nach Vereinbarung eine gemütliche 4.5-Zimmer Maisonettewohnung mit Aussicht ins Grüne.Ausstattung:Wohnzimmer und Küche mit pflegeleichtem PlattenbodenWohnzimmer-Bereich mit grosszügigen FensterfrontenSchlafzimmer mit hellem Parkettboden (Bodenheizung)Moderne Küche mit Naturstein-Abdeckung, Glaskeramikherd, Geschirrspüler, Backofen und grossem KühlschrankBadezimmer mit Keramik-Plattenboden, Badewanne, Doppellavabo, SpiegelschrankBadezimmer mit Dusche, WC, Lavabo und Spiegelschrank Korridor mit Einbauschrä"
"1693998224-129","https://www.immoscout24.ch/de/immobilien/mieten/kanton-zuerich?pn=37","4,5 Zimmer, CHF 2590.—","Eichwisstrasse, 8634 Hombrechtikon, ZH","CHF 2590.—","«Erstbezug Eichwis - Natürlich mehr vom Leben»","4,5 Zimmer, CHF 2590.—Eichwisstrasse, 8634 Hombrechtikon, ZH«Erstbezug Eichwis - Natürlich mehr vom Leben»Lebensraum für Menschen, die keine Kompromisse eingehen wollen. Die neue Siedlung vereint Nachhaltigkeit, Komfort und Stil unter ihren fünf Dächern und erfüllt ab dem Sommer 2024 sämtliche Wohnwünsche. Fakten, die für sich sprechen: 5 Häuser, 56 Wohnungen (2½ bis 5½ Zimmer)Geschickte GrundrisseRuhige Wohnlage mit grüner UmgebungVeranden, Balkone oder Gartensitzplätze für Ihren WohngenussHoher WohnkomfortEigener Waschturm in jeder WohnungTiefgaragenplätze optional mit E-LadestationenDas gesamte Wohnungsangebot und weitere Informationen finden SiAnbieter kontaktierenKontaktieren"
"1693998224-130","https://www.immoscout24.ch/de/immobilien/mieten/kanton-zuerich?pn=37","4 Zimmer, 76 m², CHF 2200.—","Leigass 7, 8820 Wädenswil, ZH","CHF 2200.—","«4-Zimmer-Wohnung, sonnig, ruhig, zentral»","4 Zimmer, 76 m², CHF 2200.—Leigass 7, 8820 Wädenswil, ZH«4-Zimmer-Wohnung, sonnig, ruhig, zentral»Zentral gelegene 4-Zimmer-Wohnung in Wädenswil, Sonnig, ruhig. Wenige Gehminuten zu Einkauf und ÖV. Vorerst für 1 Jahr befristet zu vermieten, evt. verlängerbar."
"1693998224-131","https://www.immoscout24.ch/de/immobilien/mieten/kanton-zuerich?pn=37","1,5 Zimmer, 24 m², CHF 1960.—","Hagenholzstrasse 59, 8050 Zürich, ZH","CHF 1960.—","«City Pop - Your flexible solution for long and short stays!»","1,5 Zimmer, 24 m², CHF 1960.—Hagenholzstrasse 59, 8050 Zürich, ZH«City Pop - Your flexible solution for long and short stays!»City Pop - Your flexible solution for long and short stays, making you feel at home.Starting from 490 CHF/week up to 650 CHF/week, we offer centrally located apartments in Zurich, ranging from approximately 24-54 square meters. We provide various types of apartments: Pop S Compact, S M, XL, or 2.5 locals. These furnished apartments ensure an authentic living experience where you can relax, work, sleep, cook, and dine, all in a space that resembles the interior of a 4-star hotel:Fully furnished apartments with a kitchen, living room, sleeping arAnbieter kontaktierenKontaktieren"
"1693998224-132","https://www.immoscout24.ch/de/immobilien/mieten/kanton-zuerich?pn=37","5,5 Zimmer, 121 m², CHF 2900.—","Im Rebacher 10, 8118 Pfaffhausen, ZH","CHF 2900.—","«Doppeleinfamilienhaus mit Garten für Ihre Familie!»","5,5 Zimmer, 121 m², CHF 2900.—Im Rebacher 10, 8118 Pfaffhausen, ZH«Doppeleinfamilienhaus mit Garten für Ihre Familie!»Wir vermieten ein schönes und grosszügiges 5.5-Zimmer-Doppeleinfamilienhaus in Pfaffhausen. Die Lage des Hauses ist verkehrsgünstig und ruhig gelegen. Sie bietet viel Platz in lichtdurchfluteten Räumen und einen grossen Gartensitzplatz. Folgende Highlights bietet das Haus:Küche mit Geschirrspüler, Backofen, grosser KühlschrankWohn- und Schlafzimmer mit ParkettBadezimmer mit BadewanneGrosser Gartensitzplatz & Balkon1x Einstellplatz in Doppelgarage inbegriffenGrosszügiges UntergeschossSämtliche Kosten für den Betrieb des Doppeleinfamilienhauses ("
"1693998224-133","https://www.immoscout24.ch/de/immobilien/mieten/kanton-zuerich?pn=37","2,5 Zimmer, 64 m², CHF 2560.—","Forchstrasse 150, 8032 Zürich, ZH","CHF 2560.—","«2.5-Zimmer-Loft Wohnung an Top Lage zu vermieten!»","2,5 Zimmer, 64 m², CHF 2560.—Forchstrasse 150, 8032 Zürich, ZH«2.5-Zimmer-Loft Wohnung an Top Lage zu vermieten!»HighlightsAn Top Lage in Zürich vermieten wir per 01.10.2023 diese schöne 2.5-Zimmer-Loft-Wohnung! Sie bietet Ihnen folgende Highlights:Plattenboden mit Bodenheizungoffene Küche mit modernen KüchengerätenBackofen, Kühlschrank sowie Geschirrspülergrosse, helle FensterDecke im Zement-Stil grosses Badezimmer mit DuscheWaschmaschine und Trockner im KellerKomfortlüftungZusätzlich kann eine Garagenbox eingemietet werden. Haben wir Ihr Interesse geweckt? Rufen Sie uns unverbindlich für eine Besichtigung an; wir zeigen Ihnen Ihre neuen vier Wände sehr Anbieter kontaktierenKontaktieren"
"1693998224-134","https://www.immoscout24.ch/de/immobilien/mieten/kanton-zuerich?pn=37","1 Zimmer, 49 m², CHF 1390.—","Wartstr. 30, 8400 Winterthur, ZH","CHF 1390.—","«Perfekte Single-Wohnung direkt am Bahnhof «Mieten ohne Kaution»»","1 Zimmer, 49 m², CHF 1390.—Wartstr. 30, 8400 Winterthur, ZH«Perfekte Single-Wohnung direkt am Bahnhof «Mieten ohne Kaution»»Diese tolle Wohnung an zentraler Lage überzeugt mit folgenden Eigenschaften:- Kochnische mit Glaskeramik und Backofen- Ganze Wohnung Parkett- Wandschrank im Korridor- Dusche/WC- 2. Stock mit Lift- Kein BalkonDen Hauptbahnhof erreichen Sie zu Fuss in nur 2 Gehminuten. Ausserdem gibt es diverse Einkaufsmöglichkeiten in unmittelbarer Gehdistanz und die Altstadt ist auch nicht weit entfernt. Schauen Sie rein, vereinbaren Sie noch heute einen Besichtigungstermin und überzeugen Sie sich selbst von der Wohnung.(Die Bilder entsprechen dem Standard der Anbieter kontaktierenKontaktieren"
"1693998224-135","https://www.immoscout24.ch/de/immobilien/mieten/kanton-zuerich?pn=37","6,5 Zimmer, 143 m², CHF 3017.—","Am Eulachpark 25, 8404 Winterthur, ZH","CHF 3017.—","«Sie suchen die spezielle Maisonettewohnung?»","6,5 Zimmer, 143 m², CHF 3017.—Am Eulachpark 25, 8404 Winterthur, ZH«Sie suchen die spezielle Maisonettewohnung?»- Maisonettwohnung (Wohnen auf zwei Stockwerken) - Bodenbeläge Riemenparkett- Raumhohe Fenster- Grosszügige Küche mit Geschirrspüler und Glaskeramik- Waschturm (WA/WT) im Reduit- Bad/WC mit Doppellavabo- Dusche/WC- Lift- Balkon- Einstellplätze vorhandenDie Bilder zeigen den Standard der Liegenschaft und entsprechen nicht immer der angebotenen Wohnung.Anbieter kontaktierenKontaktieren"
"1693998224-136","https://www.immoscout24.ch/de/immobilien/mieten/kanton-zuerich?pn=37","46 m², CHF 3816.—","Bellariastrasse 36, 8002 Zürich, ZH","CHF 3816.—","«Studio Apartment Senior Basement»","46 m², CHF 3816.—Bellariastrasse 36, 8002 Zürich, ZH«Studio Apartment Senior Basement»The dominant white hues combined with high gloss furniture fill the apartment with a modern charm. The living area boasts a comfortable sofa corner with flat screen TV and a dining area. The kitchenette is fully fitted, offering a glass ceramic stove, microwave with baking and grilling options, dishwasher and coffee maker, as well as crockery and cutlery. The sleeping area is separated from the rest of the apartment and features a snug double bed. A bathroom with a shower, hand towels, a hair dryer and toiletries provides maximum comfort of livAnbieter kontaktierenKontaktieren"
"1693998224-137","https://www.immoscout24.ch/de/immobilien/mieten/kanton-zuerich?pn=37","44 m², CHF 3712.—","Bellariastrasse 36, 8002 Zürich, ZH","CHF 3712.—","«Studio Apartment Junior Basement No View»","44 m², CHF 3712.—Bellariastrasse 36, 8002 Zürich, ZH«Studio Apartment Junior Basement No View»This charming studio offers everything one needs to live. The apartment is equipped with a comfortable double bed, sofa and dining table. The fully fitted kitchenette provides for all daily needs: glass ceramic stove, microwave with baking and grilling options, coffee maker, as well as pans, cutlery and crockery. The bathroom with a shower is equipped with hand towels, a hair dryer and toiletries. Excl. tax for the use of TV.Apartment is located on lower ground floor with limited sunlight. The building is situated in a beautiful location in the"
"1693998224-138","https://www.immoscout24.ch/de/immobilien/mieten/kanton-zuerich?pn=37","1,5 Zimmer, 81 m², CHF 3131.—","Pfingstweidstrasse 98, 8005 Zürich, ZH","CHF 3131.—","«Exklusive 1.5 Zi Loft-Wohnung im Hochhaus Hard Turm Park»","1,5 Zimmer, 81 m², CHF 3131.—Pfingstweidstrasse 98, 8005 Zürich, ZH«Exklusive 1.5 Zi Loft-Wohnung im Hochhaus Hard Turm Park»Suchen Sie ein neues Zuhause oder eine schicke Zweitwohnung in der Stadt?Wir haben für Sie eine exklusive 1.5-Zimmer LOFT-Wohnung verfügbar ab 1. September 2023 oder nach Vereinbarung im Hard Turm Park (Pfingstweidstrasse 98, Zürich) im 11. Obergeschoss.Populäres Wohnen im Hochhaus:- Grundriss ca. 81 m2- grosse Wohnfläche- heller Parkettboden im Eingang, Wohnbereich und in der Küche- Eigener Waschturm- grosszügige Loggia mit toller AussichtKonditionen:Mietzins netto pro Monat CHF 2'910.90Nebenkosten akonto pro Monat CHF 220.00Mietzinse brutto pAnbieter kontaktierenKontaktieren"
"1693998224-139","https://www.immoscout24.ch/de/immobilien/mieten/kanton-zuerich?pn=37","4,5 Zimmer, 111 m², CHF 3130.—","Wolfgrabenstrasse 15c, 8135 Langnau am Albis, ZH","CHF 3130.—","«Ihre Neubauwohnung am idyllischen Wolfgraben»","4,5 Zimmer, 111 m², CHF 3130.—Wolfgrabenstrasse 15c, 8135 Langnau am Albis, ZH«Ihre Neubauwohnung am idyllischen Wolfgraben»Diese wunderschöne 4,5-Zimmer Neubauwohnung im Hochparterre mit grosszügigem Balkon sucht ihre idealen Bewohner. Der praktische Grundriss führt zu einer effizienten Raumnutzung und optimalen Einteilung. Die strikte Trennung von Wohn? und Schlafbereich stellt sicher, dass man in den Zimmern bei Gästebesuch vollkommen ungestört bleibt. Zwei Nasszellen samt Möbelunterbau mit Bad/WC oder Dusche/WC sorgen für ein maximales Wohlfühlen daheim. Die eigene Waschmaschine und Tumbler in Ihrem mit Lift erschlossenen Keller ermöglicht Ihnen Flexibilität undAnbieter kontaktierenKontaktieren"
"1693998224-140","https://www.immoscout24.ch/de/immobilien/mieten/kanton-zuerich?pn=37","4,5 Zimmer, 81 m², CHF 1750.—","Eilweg 8, 8634 Hombrechtikon, ZH","CHF 1750.—","«Wohnen in familienfreundlichem Quartier!»","4,5 Zimmer, 81 m², CHF 1750.—Eilweg 8, 8634 Hombrechtikon, ZH«Wohnen in familienfreundlichem Quartier!»Wir vermieten per 1. Oktober 2023 diese helle 4.5-Zimmer-Wohnung im 1. Obergeschoss, welche folgende Annehmlichkeiten bietet:Küche mit viel Stauraum inkl. Geschirrspüler und Glaskeramikkochfeldgrosszügiges Wohnzimmer mit PanoramafensterEinbauschrank im Korridor2x Reduit für mehr StauraumBad mit Badewannegedeckter Balkonzwei KellerabteileAllgemeine Waschküche im Untergeschosskein Lift vorhandenOptional kann ein Einstellplatz für CHF 120.- pro Monat dazu gemietet werden.***Bitte beachten Sie, dass wir Beispielbilder verwenden!***Gemeinde HombrechAnbieter kontaktierenKontaktieren"
"1693998224-141","https://www.immoscout24.ch/de/immobilien/mieten/kanton-zuerich?pn=37","1 Zimmer, 132 m², CHF 3260.—","Katharina Sulzer Platz 2, 8400 Winterthur, ZH","CHF 3260.—","«In Loft-iger Höhe MIETEN OHNE KAUTION»","1 Zimmer, 132 m², CHF 3260.—Katharina Sulzer Platz 2, 8400 Winterthur, ZH«In Loft-iger Höhe MIETEN OHNE KAUTION»Licht und Luft erfüllen Ihr neues Zuhause...- modernste Architektur- Wohnfläche ca. 131 m2- origineller Grundriss- hoher, heller Raum- Parkett- und Plattenbeläge- Küche mit Glaskeramik, Geschirrspüler und Steamer- Bad/WC mit Doppellavabo- eigener Waschturm- Wandschränke- grosse, eigene Terrasse- Keller- 5. Stock mit Lift- direkt am Katharina Sulzer Platz- Bahnhof, Einkaufsmöglichkeiten, Restaurants, ZHAW, etc. alles zu Fuss oder mit dem Fahrrad erreichbar- Einstellplätze können für CHF 175.- pro Monat dazu gemietet werden.>> siehe auch www.kranAnbieter kontaktierenKontaktieren"
"1693998224-142","https://www.immoscout24.ch/de/immobilien/mieten/kanton-zuerich?pn=37","4,5 Zimmer, CHF 2300.—","Hindergartenstrasse 146, 8447 Dachsen, ZH","CHF 2300.—","«Helle Wohnung mit Blick ins Grüne!»","4,5 Zimmer, CHF 2300.—Hindergartenstrasse 146, 8447 Dachsen, ZH«Helle Wohnung mit Blick ins Grüne!»Helle Wohnung mit Blick ins Grüne!Die helle Wohnung an der Hindergartenstrasse 146 in Dachsen sucht neue Mieter! Liegt Ihnen der Blick ins Grüne und die Artenvielfalt der Natur am Herzen? Möchten Sie Ihr Gesicht durch die Sonne erwärmen lassen, wenn Sie sich auf dem Balkon entspannen? Dann ist diese Wohnung genau das Richtige für Sie! Das Wichtigste in Kürze:Offene Küche mit viel StauraumGeräumiges WohnzimmerGemütliches Cheminée im WohnzimmerHelle Schlafzimmer dank grosser FensterPraktischer Einbauschrank im EingangsbereichBadezimmer mit BadewaAnbieter kontaktierenKontaktieren"
"1693998224-143","https://www.immoscout24.ch/de/immobilien/mieten/kanton-zuerich?pn=37","4,5 Zimmer, 128 m², CHF 5710.—","Mühlebachstr. 28, 8008 Zürich, ZH","CHF 5710.—","«Wunderschöne Attikawohnung im Seefeld»","4,5 Zimmer, 128 m², CHF 5710.—Mühlebachstr. 28, 8008 Zürich, ZH«Wunderschöne Attikawohnung im Seefeld»Per 1. September 2023 vermieten wir diese charmante 4.5-Zimmer-Wohnung an der Mühlebachstrasse 28 in 8008 Zürich.Die Wohnung befindet sich in bester Lage und bietet eine atemberaubende Aussicht über die Dächer von Zürich, bis zum See. Der Bahnhof Stadelhofen und der See sind innert wenigen Gehminuten erreichbar. Die zahlreichen Restaurants, Bars und Dienstleistungsunternehmen finden Sie direkt vor der Haustür.Geniessen Sie den hellen und offenen Ausbaustandard und die grosszügigen Zimmer. Zudem verfügt die Wohnung über zwei Balkone. Trotz der zAnbieter kontaktierenKontaktieren"
"1693998224-144","https://www.immoscout24.ch/de/immobilien/mieten/kanton-zuerich?pn=37","3,5 Zimmer, 84 m², CHF 2230.—","Dättlikonerstrasse 4, 8422 Pfungen, ZH","CHF 2230.—","«Attraktive Garten-Neubauwohnung in Pfungen»","3,5 Zimmer, 84 m², CHF 2230.—Dättlikonerstrasse 4, 8422 Pfungen, ZH«Attraktive Garten-Neubauwohnung in Pfungen»An zentraler Lage in Pfungen vermieten wir im Auftrag der Eigentümerschaft per sofort oder nach Vereinbarung vier attraktive Neubauwohnungen mit nachfolgenden Annehmlichkeiten und Eigenschaften: - Hochmodernes Mehrfamilienhaus im Eigentumsstandard mit insgesamt vier Wohneinheiten mit erstklassigen Wohnkomfort.- Ausstattungsmerkmale: Photovoltaikanlagen zur Stromerzeugung, energieeffiziente Luftwärmepumpenheizung, komfortable Bodenheizung, einen Lift sowie einen eigenen Keller mit Waschturm für jede Wohneinheit.- Die Wohnungen sind mit hochwertiVirtuelle TourAnbieter kontaktierenKontaktieren"
"1693998228-145","https://www.immoscout24.ch/de/immobilien/mieten/kanton-zuerich?pn=36","3,5 Zimmer, 87 m², CHF 2790.—","Wechselächerstrasse 41, 8103 Unterengstringen, ZH","CHF 2790.—","«Wohnung in ruhiger Umgebung ab 1. Oktober 2023»","3,5 Zimmer, 87 m², CHF 2790.—Wechselächerstrasse 41, 8103 Unterengstringen, ZH«Wohnung in ruhiger Umgebung ab 1. Oktober 2023»Für eine Besichtigung bitte über das Kontaktformular melden.Diese schöne 3.5-Zimmer-Wohnung, die hohen Komfortansprüchen gerecht wird: grosszügige und hochwertige Küche mit Steamerzwei Nasszellen, Bad / WC, Dusche / WC mit PlattenbödenPlattenboden im Wohn-/EssbereichParkettboden in den Zimmerneigener Waschturm in der WohnungGartensitzplatz mit direktem Zugang zu den schön gestalteten Grünflächen.FussbodenheizungMöbel dürfen vom Vormieter übernommen werdenGeniessen den nach wie vor erhaltenen Dorfcharakter mit allem für den täglichen Bedarf in G"
"1693998228-146","https://www.immoscout24.ch/de/immobilien/mieten/kanton-zuerich?pn=36","3 Zimmer, 100 m², CHF 4800.—","Vulkanstrasse 110c, 8048 Zürich, ZH","CHF 4800.—","«Luxuriös möblierte 3.0 Zi-WHG mit einzigartiger Aussicht in Zürich zu vermieten»","3 Zimmer, 100 m², CHF 4800.—Vulkanstrasse 110c, 8048 Zürich, ZH«Luxuriös möblierte 3.0 Zi-WHG mit einzigartiger Aussicht in Zürich zu vermieten»Grosse möblierte 3.0 Zimmerwohnung mit 100m2 im 20. Stock inmitten von Zürich mit einer grandioser Aussicht über die ganze Stadt ist per sofort oder nach zu vermieten.Das Wohnzimmer verfügt über ein grosses Sofa und 2 kleine Sessel auf denen Sie am Abend ein Glas Wein vor dem Fester Trinken und die Aussicht geniessen können. Eine Fernseher und einen Essbereich welcher mit einer luxurösen Einrichtung ausgestattet ist, die das Herz begehrt.Die Küche ist mit modernen Küchengeräten voll ausgestattet. Die offene Bauart der Küche gibt einem die Freud"
"1693998228-147","https://www.immoscout24.ch/de/immobilien/mieten/kanton-zuerich?pn=36","5,5 Zimmer, 120 m², CHF 2950.—","Wehntalerstrasse 38, 8157 Dielsdorf, ZH","CHF 2950.—","«""Duplex in Dielsdorf""»","5,5 Zimmer, 120 m², CHF 2950.—Wehntalerstrasse 38, 8157 Dielsdorf, ZH«""Duplex in Dielsdorf""»Zu vermieten stilvolle, heimelige total sanierte, im 50er Jahre Look und trotzdem moderne, sonnige Maisonette 5,5 Zimmerwohnung 120 m2, alle Zimmer verfügen über Internet und Glasfaser-Anschluss.Mit eigenem Waschturm (Miele), offener Küche, alle 3 Schlaf- und das Wohnzimmer sind mit modernen Wohnraumlüftungsgeräten mit Partikel- und Allergikerfilter ausgestattet. Die Messungen über den aktuellen CO2 Wert erfolgt automatisch.Die Wohnung liegt in den oberen 2 Stockwerken in einem kleinen Geschäftshaus mit separatem Hauseingang. Sie wohnen wie in"
"1693998228-148","https://www.immoscout24.ch/de/immobilien/mieten/kanton-zuerich?pn=36","2,5 Zimmer, 48 m², CHF 3360.—","8004 Zürich, ZH","CHF 3360.—","«MÖBLIERT: 2½ ZI-WOHNUNG IN ZÜRICH - KREIS 4»","2,5 Zimmer, 48 m², CHF 3360.—8004 Zürich, ZH«MÖBLIERT: 2½ ZI-WOHNUNG IN ZÜRICH - KREIS 4»MIETDAUER ab sofort (mind. 3 Monate) Voll möblierte Wohnung im Herzen von Zürich. Die geräumige Wohnung auf zwei Etagen befindet sich im 4. und 5. Stock, das oberste Stockwerk des Hauses, 48m², im 4. Stock, mit Lift, 3 Balkone, 1 eigene Garage (optional CHF 200.-). Inkl. Heizung, Strom, Wasser, ... Weitere Infos, Fragen & Besichtigen: ums.ch/angebots-detail/60384/English: ums.ch/offer-detail/60384/Français: ums.ch/offre-detail/60384/"
"1693998228-149","https://www.immoscout24.ch/de/immobilien/mieten/kanton-zuerich?pn=36","4,5 Zimmer, 177 m², CHF 3970.—","Brunnenwiesenstrasse 15, 8105 Regensdorf, ZH","CHF 3970.—","«Nur einen Katzensprung von der Seebadi entfernt.»","4,5 Zimmer, 177 m², CHF 3970.—Brunnenwiesenstrasse 15, 8105 Regensdorf, ZH«Nur einen Katzensprung von der Seebadi entfernt.»Diese wunderschöne dreistöckige (1. OG bis 2. DG) Maisonettewohnung befindet sich in Regensdorf im Ortsteil Altburg direkt angrenzend an das Naturschutzgebiet.Tauchen Sie ein in dieses aussergewöhnliche Wohngebiet, wo Ruhe und Idylle gross geschrieben werden und kommen Sie in den Genuss von purer Erholung am Katzensee - nur einen (Katzen)Sprung entfernt! Folgende Highlights zeichnen die Wohnung aus: - Eigentumsstandard- Balkon mit unverbaubarer Aussicht- Grosse, helle Räume- Offene, moderne Küche- Wohnzimmer mit Cheminée- Elternschlafzimmer mitVirtuelle Tour"
"1693998228-150","https://www.immoscout24.ch/de/immobilien/mieten/kanton-zuerich?pn=36","4,5 Zimmer, 104 m², CHF 2800.—","Dorfstrasse 10, 8181 Höri, ZH","CHF 2800.—","«Möblierte 4.5 Zimmer-Wohnung mit traumhafter Weitsicht in Höri»","4,5 Zimmer, 104 m², CHF 2800.—Dorfstrasse 10, 8181 Höri, ZH«Möblierte 4.5 Zimmer-Wohnung mit traumhafter Weitsicht in Höri»In einer malerischen Ecke von Höri erwartet Sie eine aussergewöhnliche Gelegenheit, in eine stilvolle und komfortable 4.5-Zimmer-Wohnung einzuziehen. Diese Immobilie wurde in einem makellosen Zustand gehalten und bietet einen bemerkenswerten Eigentumsstandard, der Ihnen ein anspruchsvolles Wohngefühl vermittelt. Die Wohnung zeichnet sich durch ihre grosszügige Raumaufteilung und die Anwesenheit von 2 Badezimmern aus, wobei ein Waschturm direkt in der Wohnung integriert ist. Ein besonderes Highlight dieser Wohnung ist die atemberaubende Weitsich"
"1693998228-151","https://www.immoscout24.ch/de/immobilien/mieten/kanton-zuerich?pn=36","4,5 Zimmer, 98 m², CHF 2200.—","Goldbühlstrasse 15, 8620 Wetzikon ZH, ZH","CHF 2200.—","«Charmante und herzliche 4.5 Maisonette-Wohnung auf zwei Etagen in Wetzikon»","4,5 Zimmer, 98 m², CHF 2200.—Goldbühlstrasse 15, 8620 Wetzikon ZH, ZH«Charmante und herzliche 4.5 Maisonette-Wohnung auf zwei Etagen in Wetzikon»In Wetzikon vermieten wir eine helle und grosszügige 4.5-Zimmer-Maisonettewohnung. Sie überzeugt durch den ausgeklügelten Grundriss, eine Nasszelle mit Dusche, WC und Badewanne, ein separates Gäste-WC, eine gut ausgebaute Küche mit ausreichend Stauraum, Geschirrspüler, Backofen und Glaskeramikkochplatten sowie ein grosser Wohnraum mit direktem Zugang zum bedeckten Balkon mit Blick ins Grüne. Die Lage ist zentral, aber trotzdem ruhig. Einkaufsmöglichkeiten sowie öffentliche Verkehrsmöglichkeiten finden Sie in der Nähe. Treten Sie ein!  Dieses pr"
"1693998228-152","https://www.immoscout24.ch/de/immobilien/mieten/kanton-zuerich?pn=36","4,5 Zimmer, 104 m², CHF 2500.—","Dorfstrasse 10, 8181 Höri, ZH","CHF 2500.—","«4.5 Zimmer-Dachgeschoss-Wohnung in Höri mit traumhafter Aussicht ins Grüne»","4,5 Zimmer, 104 m², CHF 2500.—Dorfstrasse 10, 8181 Höri, ZH«4.5 Zimmer-Dachgeschoss-Wohnung in Höri mit traumhafter Aussicht ins Grüne»Diese einladende 4.5-Zimmer-Wohnung in Höri besticht nicht nur durch ihren gepflegten Zustand, sondern auch durch ihren Eigentumsstandard, der ein Höchstmass an Wohnqualität verspricht. Mit 2 Badezimmern und einem praktischen Waschturm in der Wohnung bietet sie alles, was das moderne Wohnen komfortabel macht. Der besondere Charme dieser Wohnung liegt in ihrer Weitsicht ins Grüne. Die grossen Fenster lassen viel Tageslicht herein und eröffnen gleichzeitig einen erholsamen Blick auf die umliegende Natur. Ein weiteres Highlight dieser Wohnung ist"
